prioritaet,inhaltstyp,titel,url,quelle,veroeffentlicht,geaendert,hauptnavigation,entscheidung,ziel,verantwortlich,benoetigte_freigabe,offener_punkt,faellig
3,Beitrag,Die Kleingruppen sind online,https://akg-kiel.de/freizeit-in-gemeinschaft,WordPress REST + Sitemap,2023-05-18,2024-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Frühjahrsausflug,https://akg-kiel.de/fruehjahrsausflug,WordPress REST + Sitemap,2022-05-12,2023-06-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Frühlingskonzert,https://akg-kiel.de/fruehlingskonzert,WordPress REST + Sitemap,2023-04-25,2024-05-08,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Garten-Lobpreis-Woche (GLW),https://akg-kiel.de/garten-lobpreis-woche-glw,WordPress REST + Sitemap,2023-09-05,2023-09-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gebet für Kimosonu – Tansania,https://akg-kiel.de/gebet-fuer-kimosonu-tansania,WordPress REST + Sitemap,2013-10-09,2019-10-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gebete und Spenden für Kimosonu: „Ziegen“,https://akg-kiel.de/gebete-und-spenden-fuer-kimosonu-ziegen,WordPress REST + Sitemap,2017-02-09,2019-10-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Geldübergabe Ziegen 2017,https://akg-kiel.de/gelduebergabe-ziegen-2017,WordPress REST + Sitemap,2017-05-10,2019-09-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeindefreizeit Boltenhagen 2023,https://akg-kiel.de/gemeindefreizeit-boltenhagen-2023,WordPress REST + Sitemap,2021-11-27,2023-01-01,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeindefreizeit Boltenhagen 2023,https://akg-kiel.de/gemeindefreizeit-boltenhagen-2023-2,WordPress REST + Sitemap,2023-05-01,2023-05-01,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeindefreizeit Boltenhagen 2026,https://akg-kiel.de/gemeindefreizeit-boltenhagen-2026,WordPress REST + Sitemap,2025-09-27,2025-09-27,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeindefreizeit nach Boltenhagen,https://akg-kiel.de/gemeindefreizeit-nach-boltenhagen,WordPress REST + Sitemap,2024-10-04,2024-12-27,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeindeinfo und Picknick,https://akg-kiel.de/gemeindeinfo-22-05,WordPress REST + Sitemap,2021-04-27,2022-05-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeinsam Kanufahren,https://akg-kiel.de/gemeinsam-kanufahren,WordPress REST + Sitemap,2022-05-19,2023-06-15,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gemeinsame Gottesdienste in der Pfarr-Region,https://akg-kiel.de/gemeinsame-gottesdienste-in-der-pfarr-region,WordPress REST + Sitemap,2021-05-23,2022-05-28,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gloria in excelsis,https://akg-kiel.de/gloria-in-excelsis,WordPress REST + Sitemap,2023-02-03,2024-02-06,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Godewind,https://akg-kiel.de/godewind,WordPress REST + Sitemap,2021-12-21,2022-12-23,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,GoDi Heilen Gegenwart,https://akg-kiel.de/godi-heilen-gegenwart,WordPress REST + Sitemap,2022-06-06,2023-07-02,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Good Friday and Easter greeting message from pastor Kweka in Kimosonu,https://akg-kiel.de/good-friday-and-easter-greeting-message-from-pastor-kweka-in-kimosonu,WordPress REST + Sitemap,2017-03-30,2019-10-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gottesdienst mit Open Doors,https://akg-kiel.de/gottesdienst-mit-open-doors,WordPress REST + Sitemap,2021-10-30,2022-11-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gregorian Grace,https://akg-kiel.de/gregorian-grace,WordPress REST + Sitemap,2022-02-12,2022-03-08,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Gregorian Grace Arte Chorale Tour 2023,https://akg-kiel.de/gregorian-grace-arte-chorale-tour-2023,WordPress REST + Sitemap,2021-12-30,2023-01-04,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,GREGORIAN – Pure Chants Tour 2023,https://akg-kiel.de/gregorian-pure-chants-tour-2023,WordPress REST + Sitemap,2022-03-24,2023-03-27,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Grigory Sokolov,https://akg-kiel.de/grigory-sokolov,WordPress REST + Sitemap,2024-08-02,2025-02-28,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Grüße an die Apostelgemeinde von Pastor Kweka,https://akg-kiel.de/gruesse-an-die-apostelgemeinde-von-pastor-kweka,WordPress REST + Sitemap,2017-02-10,2019-10-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Gruß von Paulina,https://akg-kiel.de/gruss-von-paulina,WordPress REST + Sitemap,2017-06-25,2019-09-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,"Happy New Year, Mr. Hope!",https://akg-kiel.de/happy-new-year-mr-hope,WordPress REST + Sitemap,2022-01-06,2023-01-09,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Hauskreis Speeddating am 9.11.,https://akg-kiel.de/hauskreis-speeddating-am-9-11,WordPress REST + Sitemap,2022-10-29,2023-11-12,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Herbstausflug,https://akg-kiel.de/herbstausflug,WordPress REST + Sitemap,2022-08-26,2023-09-17,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Hilfe für Menschen in Not in unserer Partnergemeinde,https://akg-kiel.de/hilfe-fuer-menschen-in-not-in-unserer-partnergemeinde,WordPress REST + Sitemap,2024-05-14,2025-05-16,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Home for Christmas,https://akg-kiel.de/home-for-christmas,WordPress REST + Sitemap,2021-11-25,2022-11-28,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,HOME FOR CHRISTMAS,https://akg-kiel.de/home-for-christmas-2,WordPress REST + Sitemap,2022-12-16,2023-12-20,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Home for Christmas 2026,https://akg-kiel.de/home-for-christmas-2026,WordPress REST + Sitemap,2025-12-04,2026-09-02,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,HOME FOR CHRISTMAS – DAS WEIHNACHTSKONZERT,https://akg-kiel.de/home-for-christmas-das-weihnachtskonzert,WordPress REST + Sitemap,2023-11-29,2024-12-03,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,ICL-Semiare im Norden,https://akg-kiel.de/icl-semiare-im-norden,WordPress REST + Sitemap,2023-01-23,2023-11-29,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Ideenwerkstatt,https://akg-kiel.de/ideenwerkstatt,WordPress REST + Sitemap,2022-06-05,2024-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Ideenwerstatt geht weiter,https://akg-kiel.de/ideenwerstatt-geht-weiter,WordPress REST + Sitemap,2022-07-23,2024-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Imke und Lars Reimann gehen nach New York,https://akg-kiel.de/imke-und-lars-reimann-gehen-nach-new-york,WordPress REST + Sitemap,2022-01-28,2024-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Informationen von Pastor Aminiel Mwenda Nnko im August 2021,https://akg-kiel.de/informationen-von-pastor-aminiel-mwenda-nnko-im-august-2021,WordPress REST + Sitemap,2021-08-30,2021-08-30,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,ISILOVER – best soul,https://akg-kiel.de/isilover-best-soul,WordPress REST + Sitemap,2023-12-21,2024-12-21,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Italian Giuseppe Verdi String Orchestra,https://akg-kiel.de/italian-giuseppe-verdi-string-orchestra,WordPress REST (nicht im Sitemap-Cache),2025-11-09,2026-09-03,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Jahreswechsel in Apostel,https://akg-kiel.de/jahreswechsel-in-apostel,WordPress REST + Sitemap,2022-12-16,2024-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,Jazzica,https://akg-kiel.de/jazzica,WordPress REST + Sitemap,2021-11-27,2022-03-09,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Jazzica,https://akg-kiel.de/jazzica-2,WordPress REST + Sitemap,2022-04-23,2022-05-23,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Jazzica & Anders,https://akg-kiel.de/jazzica-anders,WordPress REST + Sitemap,2024-11-14,2026-01-24,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Jazzica Live on Stage,https://akg-kiel.de/jazzica-live-on-stage,WordPress REST + Sitemap,2023-07-13,2024-07-16,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Jesu Wunder,https://akg-kiel.de/jesu-wunder,WordPress REST + Sitemap,2021-02-08,2021-03-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
3,Beitrag,"Johannes Brahms,",https://akg-kiel.de/johannes-brahms,WordPress REST + Sitemap,2024-02-21,2025-02-25,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Joshua Bell,https://akg-kiel.de/joshua-bell,WordPress REST + Sitemap,2024-07-17,2025-06-15,nein,extern verlinken,https://konzerte-petruskirche.de/programm/archiv,noah.zepner@akg-kiel.de (Projektleitung/Koordination),Website Konzerte + AKG-69,Einzelziel nur bei vorhandenem Archivdatensatz; sonst Archivübersicht,2027-02-19
3,Beitrag,Jugendgottesdienste 2026,https://akg-kiel.de/jugendgottesdienste-2026,WordPress REST + Sitemap,2026-07-10,2026-07-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei begründetem aktuellem Bedarf; ohne Rückmeldung keine Migration,2026-10-02
